,DateTime,Country,Mining_GDP_BUSD,Base_Date,Base_Mining_GDP,OilEquivalentMUSD,OilShare,LastUpdate,Orig_Fcst,Mining_GDP_BUSD_forecasted,Mining_GDP_BUSD_part_fcst,Mining_GDP_BUSD_full_fcst,Region 2,Regional 3,Fin Region,Sales Area
155,2013-12-31,Angola,0.0743705935278682,2019-12-31,0.0153932574428891,11194.725622360247,15052.623747268266,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
156,2014-03-31,Angola,0.0639748384217241,2019-12-31,0.0153932574428891,15227.644544611529,23802.55256641746,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
157,2014-06-30,Angola,0.0721821174831937,2019-12-31,0.0153932574428891,10748.981857142857,14891.474830515406,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
158,2014-09-30,Angola,0.0788364487660627,2019-12-31,0.0153932574428891,10527.71021168831,13353.861540526728,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
159,2014-12-31,Angola,0.0690221419662917,2019-12-31,0.0153932574428891,8016.832354802371,11614.870426243127,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
160,2015-03-31,Angola,0.0619046285454343,2019-12-31,0.0153932574428891,2593.117478181818,4188.891104125798,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
161,2015-06-30,Angola,0.066135917801546,2019-12-31,0.0153932574428891,6088.186905844155,9205.568030541242,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
162,2015-09-30,Angola,0.0606135553664058,2019-12-31,0.0153932574428891,7599.274173333332,12537.251984966242,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
163,2015-12-31,Angola,0.0604714324832207,2019-12-31,0.0153932574428891,4230.835270909091,6996.41979224328,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
164,2016-03-31,Angola,0.0441443111921922,2019-12-31,0.0153932574428891,3664.1206842857146,8300.323609837593,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
165,2016-06-30,Angola,0.0440998504190986,2019-12-31,0.0153932574428891,5044.062446363636,11437.822120546609,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
166,2016-09-30,Angola,0.047720052053099,2019-12-31,0.0153932574428891,4664.4341705928855,9774.578966097271,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
167,2016-12-31,Angola,0.0462394634359999,2019-12-31,0.0153932574428891,4655.627561818183,10068.515540328526,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
168,2017-03-31,Angola,0.0429269581678082,2019-12-31,0.0153932574428891,7668.737694230769,17864.61939430339,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
169,2017-06-30,Angola,0.0490154503775358,2019-12-31,0.0153932574428891,7197.592305278427,14684.333714858883,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
170,2017-09-30,Angola,0.037437219683492,2019-12-31,0.0153932574428891,4918.110484061539,13136.954414994088,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
171,2017-12-31,Angola,0.0490839813277666,2019-12-31,0.0153932574428891,5300.659200503846,10799.163101924818,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
172,2018-03-31,Angola,0.0324958906453598,2019-12-31,0.0153932574428891,5692.146864053845,17516.51286057807,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
173,2018-06-30,Angola,0.0329612932557324,2019-12-31,0.0153932574428891,6201.741745296296,18815.225777640644,2019-08-07T14:46:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
174,2018-09-30,Angola,0.0192662587298618,2019-12-31,0.0153932574428891,9441.55832556923,49005.665593679885,2022-01-18T14:55:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
175,2018-12-31,Angola,0.0265900973474134,2019-12-31,0.0153932574428891,7798.61782383678,29329.030736306788,2022-01-18T14:55:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
176,2019-03-31,Angola,0.0219029216349777,2019-12-31,0.0153932574428891,4549.508204010001,20771.23901472892,2022-01-18T14:55:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
177,2019-06-30,Angola,0.0230985594102031,2019-12-31,0.0153932574428891,7757.673200819259,33585.09534318627,2022-01-18T14:54:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
178,2019-09-30,Angola,0.0212608033568301,2019-12-31,0.0153932574428891,4586.322109722792,21571.72536121221,2022-01-18T14:54:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
179,2019-12-31,Angola,0.0153932574428891,2019-12-31,0.0153932574428891,4865.817849912535,31610.059585927927,2022-01-18T14:54:00,Original,,,,Africa,Middle Africa,EMEA,EMEA
180,2020-03-31,Angola,0.0128678452359884,2019-12-31,0.0153932574428891,3868.3827205432726,30062.397002757505,2022-01-18T14:54:00,Original,,0.0128678452359884,,Africa,Middle Africa,EMEA,EMEA
181,2020-06-30,Angola,0.0111780570249168,2019-12-31,0.0153932574428891,2091.0865532467533,18707.066430109768,2022-01-18T14:52:00,Original,,0.0111780570249168,,Africa,Middle Africa,EMEA,EMEA
182,2020-09-30,Angola,0.0097701863142445,2019-12-31,0.0153932574428891,4722.328978896104,48334.07293380999,2022-01-18T14:52:00,Original,,0.0097701863142445,,Africa,Middle Africa,EMEA,EMEA
183,2020-12-31,Angola,0.0113094669744841,2019-12-31,0.0153932574428891,3190.3253422077923,28209.33426310586,2022-01-18T14:52:00,Original,,0.0113094669744841,,Africa,Middle Africa,EMEA,EMEA
184,2021-03-31,Angola,0.0128141137055701,2019-12-31,0.0153932574428891,2199.890065217391,17167.71144508517,2022-01-18T14:52:00,Original,,0.0128141137055701,,Africa,Middle Africa,EMEA,EMEA
185,2021-06-30,Angola,0.0088978648729192,2019-12-31,0.0153932574428891,6743.268833766233,75785.24657403429,2022-01-18T14:51:00,Original,,0.0088978648729192,,Africa,Middle Africa,EMEA,EMEA
186,2021-09-30,Angola,0.0087255182393122,2019-12-31,0.0153932574428891,4746.917771363636,54402.70298188969,2022-01-18T14:51:00,Original,,0.0087255182393122,,Africa,Middle Africa,EMEA,EMEA
187,2021-12-31,Angola,0.0120259154454189,2019-12-31,0.0153932574428891,5129.768545454546,42655.95054893416,Forecast,Forecast,0.0120259154454189,0.0120259154454189,,Africa,Middle Africa,EMEA,EMEA
188,2022-03-31,Angola,0.0153263126515257,2019-12-31,0.0153932574428891,12504.674036190476,81589.57944098616,Forecast,Forecast,0.0153263126515257,0.0153263126515257,0.0153263126515257,Africa,Middle Africa,EMEA,EMEA
189,2022-06-30,Angola,0.0110488208129834,2019-12-31,0.0153932574428891,9549.8403,86433.11772038184,Forecast,Forecast,0.0110488208129834,0.0110488208129834,0.0110488208129834,Africa,Middle Africa,EMEA,EMEA
190,2022-09-30,Angola,0.0106982812411367,2019-12-31,0.0153932574428891,9914.2144,92671.09525853656,Forecast,Forecast,0.0106982812411367,0.0106982812411367,0.0106982812411367,Africa,Middle Africa,EMEA,EMEA
191,2022-12-31,Angola,0.0106656381697772,2019-12-31,0.0153932574428891,10150.866,95173.54553395658,Forecast,Forecast,0.0106656381697772,0.0106656381697772,0.0106656381697772,Africa,Middle Africa,EMEA,EMEA
192,2007-03-31,Argentina,7.87707977999219,2019-12-31,0.3651008507125607,1133.5058651368422,14.3899249061302,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
193,2007-06-30,Argentina,8.218782775863884,2019-12-31,0.3651008507125607,2689.522677818182,32.72409979877444,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
194,2007-09-30,Argentina,8.012179993407589,2019-12-31,0.3651008507125607,3050.4057311233955,38.072106887679325,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
195,2007-12-31,Argentina,7.902420900084292,2019-12-31,0.3651008507125607,5550.425622424224,70.23702853343359,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
196,2008-03-31,Argentina,7.807398019866732,2019-12-31,0.3651008507125607,5990.137579068095,76.72386579786978,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
197,2008-06-30,Argentina,7.5234688069070845,2019-12-31,0.3651008507125607,4830.826006831168,64.21008886746661,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
198,2008-09-30,Argentina,8.279396670931641,2019-12-31,0.3651008507125607,4906.212835462337,59.25809609639424,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
199,2008-12-31,Argentina,7.596244093374032,2019-12-31,0.3651008507125607,2480.423088208301,32.653283092520645,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
200,2009-03-31,Argentina,7.088043183227854,2019-12-31,0.3651008507125607,968.2966447272725,13.660986815352835,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
201,2009-06-30,Argentina,6.669038272368669,2019-12-31,0.3651008507125607,2283.258673376623,34.236700707457004,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
202,2009-09-30,Argentina,6.295629978533154,2019-12-31,0.3651008507125607,3790.00900212987,60.20063147060814,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
203,2009-12-31,Argentina,6.5051804617990125,2019-12-31,0.3651008507125607,2872.6858702227278,44.15997199604642,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
204,2010-03-31,Argentina,6.531430371711071,2019-12-31,0.3651008507125607,1580.1093297000002,24.19239339278221,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
205,2010-06-30,Argentina,6.556003823887926,2019-12-31,0.3651008507125607,3009.762948597403,45.9084989796805,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
206,2010-09-30,Argentina,6.531743219466099,2019-12-31,0.3651008507125607,2882.37015952013,44.12865084668368,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
207,2010-12-31,Argentina,6.076550052849778,2019-12-31,0.3651008507125607,2978.6828348051945,49.01930880020075,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
208,2011-03-31,Argentina,5.961689153317009,2019-12-31,0.3651008507125607,5098.581886114875,85.52243760106292,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
209,2011-06-30,Argentina,5.434222758985409,2019-12-31,0.3651008507125607,3209.797252212121,59.06635400443913,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
210,2011-09-30,Argentina,5.808218563974212,2019-12-31,0.3651008507125607,3118.2023590347826,53.686036857765664,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
211,2011-12-31,Argentina,5.712044247634002,2019-12-31,0.3651008507125607,3349.659030542857,58.6420357638218,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
212,2012-03-31,Argentina,5.334696780887517,2019-12-31,0.3651008507125607,3383.7836688378948,63.42972820800033,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
213,2012-06-30,Argentina,5.254331745796021,2019-12-31,0.3651008507125607,3351.5405097772727,63.78623718342171,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
214,2012-09-30,Argentina,5.167707991924751,2019-12-31,0.3651008507125607,3131.0055456111804,60.58789603638215,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
215,2012-12-31,Argentina,4.818044912733398,2019-12-31,0.3651008507125607,4411.847355211211,91.56924510087764,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
216,2013-03-31,Argentina,4.385395258157786,2019-12-31,0.3651008507125607,2993.5152463097747,68.26101343410693,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
217,2013-06-30,Argentina,4.284259878302915,2019-12-31,0.3651008507125607,3059.3665181772726,71.40945239272347,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
218,2013-09-30,Argentina,4.066645407716488,2019-12-31,0.3651008507125607,3507.1914339136365,86.24286315346592,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
219,2013-12-31,Argentina,3.712329183448463,2019-12-31,0.3651008507125607,3344.991285141615,90.10492119220903,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
220,2014-03-31,Argentina,2.9417001455855467,2019-12-31,0.3651008507125607,4770.543884382205,162.16961784976988,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
221,2014-06-30,Argentina,2.8273878109172337,2019-12-31,0.3651008507125607,3247.700543285714,114.86576163148014,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
222,2014-09-30,Argentina,2.7628057710389897,2019-12-31,0.3651008507125607,3172.243667806493,114.81964099899533,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
223,2014-12-31,Argentina,2.7012838973659683,2019-12-31,0.3651008507125607,2390.708423295059,88.50267184527505,2016-09-23T14:58:00,Original,,,,Americas,South America,Latin A,Latin America
224,2015-03-31,Argentina,2.621401552085766,2019-12-31,0.3651008507125607,788.4530940954544,30.077539759908483,2018-03-22T16:05:00,Original,,,,Americas,South America,Latin A,Latin America
225,2015-06-30,Argentina,2.6161920978972084,2019-12-31,0.3651008507125607,1831.7512153766236,70.0159295201951,2018-03-22T16:05:00,Original,,,,Americas,South America,Latin A,Latin America
226,2015-09-30,Argentina,2.5370263651932343,2019-12-31,0.3651008507125607,2265.7533416095234,89.30744168427083,2018-03-22T16:05:00,Original,,,,Americas,South America,Latin A,Latin America
227,2015-12-31,Argentina,2.251023392190686,2019-12-31,0.3651008507125607,1301.1130642181818,57.80095705500173,2018-03-22T16:05:00,Original,,,,Americas,South America,Latin A,Latin America
228,2016-03-31,Argentina,1.518874584619384,2019-12-31,0.3651008507125607,1073.505227631169,70.67767401613212,2020-03-26T15:57:00,Original,,,,Americas,South America,Latin A,Latin America
229,2016-06-30,Argentina,1.5488318032066053,2019-12-31,0.3651008507125607,1457.6753760515153,94.114504430606,2020-03-26T15:57:00,Original,,,,Americas,South America,Latin A,Latin America
230,2016-09-30,Argentina,1.4827928257483836,2019-12-31,0.3651008507125607,1403.7169664703558,94.667099954566,2020-03-26T15:57:00,Original,,,,Americas,South America,Latin A,Latin America
231,2016-12-31,Argentina,1.383939561930549,2019-12-31,0.3651008507125607,1481.1745418545454,107.02595565577712,2020-03-26T15:57:00,Original,,,,Americas,South America,Latin A,Latin America
232,2017-03-31,Argentina,1.3281173837476066,2019-12-31,0.3651008507125607,2292.2803988923074,172.5962198028069,2020-06-24T10:15:00,Original,,,,Americas,South America,Latin A,Latin America
233,2017-06-30,Argentina,1.3074395020570675,2019-12-31,0.3651008507125607,2032.478378873495,155.45487004757646,2020-06-24T10:15:00,Original,,,,Americas,South America,Latin A,Latin America
234,2017-09-30,Argentina,1.236227720514214,2019-12-31,0.3651008507125607,1398.328381272635,113.11252434066066,2020-06-24T10:15:00,Original,,,,Americas,South America,Latin A,Latin America
235,2017-12-31,Argentina,1.235835778293349,2019-12-31,0.3651008507125607,1613.484026985731,130.55812554754664,2020-06-24T10:15:00,Original,,,,Americas,South America,Latin A,Latin America
236,2018-03-31,Argentina,1.0701504325702134,2019-12-31,0.3651008507125607,1789.158586187346,167.18757772122456,2020-06-24T10:15:00,Original,,,,Americas,South America,Latin A,Latin America
237,2018-06-30,Argentina,0.9159321651446616,2019-12-31,0.3651008507125607,2018.7840241061112,220.40759140577472,2020-06-24T10:15:00,Original,,,,Americas,South America,Latin A,Latin America
238,2018-09-30,Argentina,0.6701560117259531,2019-12-31,0.3651008507125607,3141.436056521154,468.7619004462176,2020-06-24T10:15:00,Original,,,,Americas,South America,Latin A,Latin America
239,2018-12-31,Argentina,0.5719406481968148,2019-12-31,0.3651008507125607,2692.2641487797714,470.7243937404701,2020-06-24T10:15:00,Original,,,,Americas,South America,Latin A,Latin America
240,2019-03-31,Argentina,0.5364326388994715,2019-12-31,0.3651008507125607,1555.48653869672,289.96866072279045,2021-07-22T10:47:00,Original,,,,Americas,South America,Latin A,Latin America
241,2019-06-30,Argentina,0.4963013086721891,2019-12-31,0.3651008507125607,2746.502769544089,553.3942227337899,2021-07-22T10:47:00,Original,,,,Americas,South America,Latin A,Latin America
242,2019-09-30,Argentina,0.4374106812258531,2019-12-31,0.3651008507125607,1784.9295340849287,408.06720336198106,2021-07-22T10:47:00,Original,,,,Americas,South America,Latin A,Latin America
243,2019-12-31,Argentina,0.3651008507125607,2019-12-31,0.3651008507125607,1818.6691458694984,498.1278850268454,2021-07-22T10:47:00,Original,,,,Americas,South America,Latin A,Latin America
244,2020-03-31,Argentina,0.342791264641597,2019-12-31,0.3651008507125607,1412.571722610389,412.0792646473338,2021-07-22T10:47:00,Original,,0.342791264641597,,Americas,South America,Latin A,Latin America
245,2020-06-30,Argentina,0.2633762583324127,2019-12-31,0.3651008507125607,767.8382895974026,291.53663829041784,2021-07-22T10:47:00,Original,,0.2633762583324127,,Americas,South America,Latin A,Latin America
246,2020-09-30,Argentina,0.2621552973129383,2019-12-31,0.3651008507125607,1773.8294520465367,676.6330759775159,2021-07-22T10:47:00,Original,,0.2621552973129383,,Americas,South America,Latin A,Latin America
247,2020-12-31,Argentina,0.2401104817633768,2019-12-31,0.3651008507125607,1290.018814974026,537.2605167005199,2021-07-22T10:47:00,Original,,0.2401104817633768,,Americas,South America,Latin A,Latin America
248,2021-03-31,Argentina,0.2241893507759083,2019-12-31,0.3651008507125607,912.35511,406.9573808222308,2021-06-26T10:20:00,Original,,0.2241893507759083,,Americas,South America,Latin A,Latin America
249,2021-06-30,Argentina,0.215729349579838,2019-12-31,0.3651008507125607,2981.7745213593075,1382.1830581544496,2021-09-25T10:12:00,Original,,0.215729349579838,,Americas,South America,Latin A,Latin America
250,2021-09-30,Argentina,0.223475208762399,2019-12-31,0.3651008507125607,2187.022138240909,978.6419488553522,2021-12-18T10:13:00,Original,,0.223475208762399,,Americas,South America,Latin A,Latin America
251,2021-12-31,Argentina,0.215858529360689,2019-12-31,0.3651008507125607,0.0,0.0,Forecast,Forecast,0.215858529360689,0.215858529360689,,Americas,South America,Latin A,Latin America
252,2022-03-31,Argentina,0.208241849958979,2019-12-31,0.3651008507125607,0.0,0.0,Forecast,Forecast,0.208241849958979,0.208241849958979,0.208241849958979,Americas,South America,Latin A,Latin America
253,2022-06-30,Argentina,0.1901784037558685,2019-12-31,0.3651008507125607,0.0,0.0,Forecast,Forecast,0.1901784037558685,0.1901784037558685,0.1901784037558685,Americas,South America,Latin A,Latin America
254,2022-09-30,Argentina,0.1957067866516685,2019-12-31,0.3651008507125607,0.0,0.0,Forecast,Forecast,0.1957067866516685,0.1957067866516685,0.1957067866516685,Americas,South America,Latin A,Latin America
255,2022-12-31,Argentina,0.2072524798802171,2019-12-31,0.3651008507125607,0.0,0.0,Forecast,Forecast,0.2072524798802171,0.2072524798802171,0.2072524798802171,Americas,South America,Latin A,Latin America
256,2007-03-31,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
257,2007-06-30,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
258,2007-09-30,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
259,2007-12-31,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
260,2008-03-31,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
261,2008-06-30,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
262,2008-09-30,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
263,2008-12-31,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
264,2009-03-31,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
265,2009-06-30,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
266,2009-09-30,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
267,2009-12-31,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
268,2010-03-31,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
269,2010-06-30,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
270,2010-09-30,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
271,2010-12-31,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
272,2011-03-31,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
273,2011-06-30,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
274,2011-09-30,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
275,2011-12-31,Armenia,,2019-12-31,0.118356987214259,0.0,,,Original,,,,Asia,Western Asia,EMEA,Eurasia
